file_name,image_id,year,month,day,final_date,method,elapsed_sec,original_512_predict_sec,rotation_270_predict_sec,highres_1024_predict_sec,clahe_predict_sec,truth_group,true_year,true_month,true_day,true_final_date,year_correct,month_correct,day_correct,final_date_correct
000582.jpg,000582,2025,01,21,2025-01-21,highres_1024,3.326426200000242,0.546103900000162,0.701060299999881,2.0225880000007237,,complete,2025,11,21,2025-11-21,True,False,True,False
000634.jpg,000634,2026,02,05,2026-02-05,original_512,0.826676800000314,0.7176354999992327,,,,complete,2026,02,05,2026-02-05,True,True,True,True
000677.jpg,000677,2027,08,17,2027-08-17,original_512,0.8667150999999649,0.8178362999997262,,,,complete,2027,08,17,2027-08-17,True,True,True,True
000684.jpg,000684,2026,03,23,2026-03-23,original_512,0.699214899999788,0.6361852999998518,,,,complete,2026,03,23,2026-03-23,True,True,True,True
000690.jpg,000690,2025,10,11,2025-10-11,original_512,1.2787110999997822,1.2183168000001388,,,,complete,2025,10,11,2025-10-11,True,True,True,True
000694.jpg,000694,NONE,NONE,NONE,NONE,original_no_candidate,7.491258999999445,1.1696500999996715,2.5281215999993947,2.5981252000001405,1.0763827999999194,complete,2026,09,01,2026-09-01,False,False,False,False
000707.jpg,000707,2026,08,19,2026-08-19,original_512,0.722301900000275,0.6776772000002893,,,,complete,2026,08,19,2026-08-19,True,True,True,True
000726.jpg,000726,2026,08,16,2026-08-16,original_512,0.6880867999998372,0.6555607000000236,,,,complete,2026,09,16,2026-09-16,True,False,True,False
000749.jpg,000749,NONE,NONE,NONE,NONE,original_no_candidate,4.9904796999999235,0.957908000000316,1.0060327999999572,2.1049247000000832,0.7679280000002109,complete,2026,01,21,2026-01-21,False,False,False,False
000775.jpeg,000775,2025,12,17,2025-12-17,original_512,1.059681100000489,0.8576124000001073,,,,complete,2025,12,17,2025-12-17,True,True,True,True
000778.jpeg,000778,2026,06,22,2026-06-22,original_512,1.0532366999996157,0.8445784000005006,,,,complete,2026,06,22,2026-06-22,True,True,True,True
000845.jpeg,000845,2026,06,17,2026-06-17,original_512,1.4670621000004758,1.2647594999998546,,,,complete,2026,06,17,2026-06-17,True,True,True,True
000893.jpg,000893,NONE,NONE,NONE,NONE,original_no_candidate,4.5453521999997974,1.1761029999997845,0.8586561000001893,1.5797698999995191,0.9024440000002869,complete,2022,02,07,2022-02-07,False,False,False,False
000901.jpg,000901,2021,11,01,2021-11-01,original_512,2.283350600000631,2.2423586000004434,,,,complete,2021,11,01,2021-11-01,True,True,True,True
000907.jpg,000907,2022,01,NONE,2022-01-NONE,original_512,0.7950781999998071,0.757954100000461,,,,partial_none,2022,01,NONE,2022-01-NONE,True,True,True,True
000909.jpg,000909,2021,09,20,2021-09-20,original_512,0.8563232999995307,0.831131999999343,,,,complete,2021,09,20,2021-09-20,True,True,True,True
000954.jpg,000954,2021,02,05,2021-02-05,original_512,1.4073462999995172,1.3850617000007333,,,,complete,2021,02,05,2021-02-05,True,True,True,True
000978.jpg,000978,NONE,NONE,NONE,NONE,original_no_candidate,7.162536800000453,1.690998799999761,0.8985310999996727,3.128966400000536,1.4139900000000125,complete,2021,11,03,2021-11-03,False,False,False,False
001055.jpg,001055,2022,08,10,2022-08-10,original_512,1.0785851000000548,1.050861700000496,,,,complete,2022,08,10,2022-08-10,True,True,True,True
001061.jpg,001061,2022,07,04,2022-07-04,original_512,1.472157000000152,1.4414433000001736,,,,complete,2022,07,04,2022-07-04,True,True,True,True
001084.jpg,001084,2021,07,09,2021-07-09,clahe,4.60155450000002,1.0494926000001215,0.7851814000005106,1.641689299999598,1.09211680000044,complete,2021,07,09,2021-07-09,True,True,True,True
001097.jpg,001097,2021,06,11,2021-06-11,original_512,1.7684657999998308,1.7443645000003016,,,,complete,2021,06,11,2021-06-11,True,True,True,True
001104.jpg,001104,2021,08,26,2021-08-26,original_512,0.9667958999998518,0.9386576999995668,,,,complete,2021,08,26,2021-08-26,True,True,True,True
001141.jpg,001141,2022,03,14,2022-03-14,original_512,1.6582879999996294,1.6227202000000034,,,,complete,2022,03,14,2022-03-14,True,True,True,True
001184.jpg,001184,2021,10,08,2021-10-08,original_512,0.6861400999996476,0.6655836999998428,,,,complete,2021,10,08,2021-10-08,True,True,True,True
001185.jpg,001185,2021,09,28,2021-09-28,original_512,0.9926187999999456,0.9544942000002266,,,,complete,2021,09,28,2021-09-28,True,True,True,True
001188.jpg,001188,2020,04,23,2020-04-23,original_512,1.0767210000003615,1.0547999000000345,,,,complete,2020,04,23,2020-04-23,True,True,True,True
001189.jpg,001189,2019,06,28,2019-06-28,original_512,1.9486154999995051,1.9132548999996288,,,,complete,2019,06,28,2019-06-28,True,True,True,True
001197.jpg,001197,2021,10,10,2021-10-10,original_512,0.9469352999994953,0.9227513000005274,,,,complete,2021,10,10,2021-10-10,True,True,True,True
001231.jpg,001231,2021,05,05,2021-05-05,original_512,0.6741353000006711,0.6469511000004786,,,,complete,2021,05,05,2021-05-05,True,True,True,True
001248.jpg,001248,2021,07,15,2021-07-15,clahe,8.090997000000243,1.4711907000000792,1.2687975999997434,3.6091763000003994,1.6843635999994149,complete,2021,07,15,2021-07-15,True,True,True,True
001289.jpg,001289,2024,11,21,2024-11-21,original_512,0.7591328999997131,0.7282803999996759,,,,complete,2024,11,21,2024-11-21,True,True,True,True
001290.jpg,001290,2024,11,21,2024-11-21,original_512,0.9894745000001421,0.9683161000002656,,,,complete,2024,11,21,2024-11-21,True,True,True,True
001294.jpg,001294,2021,11,NONE,2021-11-NONE,original_512,1.0956795000001875,1.053345199999967,,,,partial_none,2021,11,NONE,2021-11-NONE,True,True,True,True
001295.jpg,001295,2021,11,NONE,2021-11-NONE,original_512,0.8575184000001173,0.8455377999998746,,,,partial_none,2021,11,NONE,2021-11-NONE,True,True,True,True
001315.jpg,001315,2021,12,09,2021-12-09,original_512,1.2733345999995436,1.2437336000002688,,,,complete,2021,12,09,2021-12-09,True,True,True,True
001317.jpg,001317,2022,12,07,2022-12-07,original_512,1.6998656999994637,1.6669767000003048,,,,complete,2022,12,07,2022-12-07,True,True,True,True
001384.jpg,001384,2018,09,NONE,2018-09-NONE,original_512,0.9651753000007375,0.9372532000006686,,,,partial_none,2018,09,NONE,2018-09-NONE,True,True,True,True
001409.jpg,001409,2021,12,16,2021-12-16,original_512,2.5394113000002108,2.5156286000001273,,,,complete,2021,12,16,2021-12-16,True,True,True,True
001428.jpg,001428,2020,08,12,2020-08-12,original_512,2.566029499999786,2.5420444000001226,,,,complete,2020,08,12,2020-08-12,True,True,True,True
001438.jpg,001438,2021,08,29,2021-08-29,original_512,0.9960708999997223,0.9750432999999248,,,,complete,2021,08,29,2021-08-29,True,True,True,True
001455.jpg,001455,2022,04,02,2022-04-02,original_512,2.952533200000289,2.9400297000001956,,,,complete,2022,04,02,2022-04-02,True,True,True,True
001471.jpg,001471,2021,12,29,2021-12-29,original_512,1.7414101000003939,1.7176386000001003,,,,complete,2021,12,29,2021-12-29,True,True,True,True
001500.jpg,001500,2021,09,23,2021-09-23,original_512,0.9269764000000578,0.9028721000004225,,,,complete,2021,09,23,2021-09-23,True,True,True,True
001502.jpg,001502,2021,06,24,2021-06-24,original_512,1.6036341999997603,1.5740946999994776,,,,complete,2021,06,24,2021-06-24,True,True,True,True
001529.jpg,001529,2021,02,11,2021-02-11,original_512,0.8961524999995163,0.8682517000006555,,,,complete,2021,02,11,2021-02-11,True,True,True,True
001539.jpg,001539,NONE,NONE,NONE,NONE,original_no_candidate,6.863562300000012,1.9150783999994019,0.9798584000000119,2.2776227999993353,1.6610139999993407,complete,2022,01,18,2022-01-18,False,False,False,False
001623.jpg,001623,2022,01,14,2022-01-14,original_512,0.8462845000003654,0.8299996999994619,,,,complete,2022,01,14,2022-01-14,True,True,True,True
001646.jpg,001646,NONE,NONE,NONE,NONE,original_no_candidate,2.833997900000213,0.6248847000006208,0.6403239000001122,0.9209364999996978,0.6303111999995963,complete,2021,10,12,2021-10-12,False,False,False,False
001657.jpg,001657,2021,01,16,2021-01-16,original_512,1.529707800000324,1.5074015999998664,,,,complete,2021,01,16,2021-01-16,True,True,True,True
001665.jpg,001665,2021,01,28,2021-01-28,original_512,1.0367997000003015,1.0044081999994887,,,,complete,2021,01,28,2021-01-28,True,True,True,True
001705.jpg,001705,2021,06,04,2021-06-04,original_512,1.2416603000001487,1.2055241999996724,,,,complete,2021,06,04,2021-06-04,True,True,True,True
001746.jpg,001746,2021,10,12,2021-10-12,original_512,2.988378900000498,2.9492950000003475,,,,complete,2021,10,12,2021-10-12,True,True,True,True
001747.jpg,001747,2021,10,12,2021-10-12,original_512,3.2067692000000534,3.1813188999994964,,,,complete,2021,10,12,2021-10-12,True,True,True,True
001800.jpg,001800,2021,01,14,2021-01-14,original_512,2.480757100000119,2.4606254000000263,,,,complete,2021,01,14,2021-01-14,True,True,True,True
001815.jpg,001815,2022,06,07,2022-06-07,original_512,1.397765700000491,1.3760627000001477,,,,complete,2022,06,07,2022-06-07,True,True,True,True
001823.jpg,001823,2021,06,09,2021-06-09,original_512,0.9519236999994973,0.9319756999993842,,,,complete,2021,06,09,2021-06-09,True,True,True,True
001869.jpg,001869,2021,09,26,2021-09-26,original_512,1.0337392000001273,0.99730129999989,,,,complete,2021,09,26,2021-09-26,True,True,True,True
001898.jpg,001898,2021,05,29,2021-05-29,original_512,1.0216653000006772,1.0098993999999948,,,,complete,2021,05,29,2021-05-29,True,True,True,True
001955.jpg,001955,NONE,NONE,NONE,NONE,original_no_candidate,16.359629399999903,3.4621759999999995,3.03229089999968,6.545242999999573,3.2524101999997583,partial_none,2021,10,NONE,2021-10-NONE,False,False,True,False
001977.jpg,001977,2021,01,14,2021-01-14,original_512,3.4511128000003737,3.410242500000095,,,,complete,2021,01,14,2021-01-14,True,True,True,True
001980.jpg,001980,2022,10,15,2022-10-15,original_512,0.721160900000541,0.6796364000001631,,,,complete,2022,10,15,2022-10-15,True,True,True,True
001982.jpg,001982,2021,10,20,2021-10-20,original_512,0.656492399999479,0.619692500000383,,,,complete,2021,10,20,2021-10-20,True,True,True,True
002033.jpg,002033,2022,03,22,2022-03-22,original_512,1.5224099999995815,1.5006405999993149,,,,complete,2022,03,22,2022-03-22,True,True,True,True
002034.jpg,002034,2017,12,20,2017-12-20,original_512,1.005748899999162,0.9814679000000979,,,,complete,2020,12,17,2020-12-17,False,True,False,False
002037.jpg,002037,2020,08,22,2020-08-22,original_512,0.7172958999999537,0.6977822999997443,,,,complete,2020,08,22,2020-08-22,True,True,True,True
002042.jpg,002042,2020,08,27,2020-08-27,original_512,2.286846900000455,2.273972599999979,,,,complete,2020,08,27,2020-08-27,True,True,True,True
002066.jpg,002066,2024,04,05,2024-04-05,original_512,1.657143599999472,1.6328763000001345,,,,complete,2020,04,30,2020-04-30,False,True,False,False
002133.jpg,002133,2021,10,04,2021-10-04,original_512,0.9048751000000266,0.8936715999998341,,,,complete,2021,10,04,2021-10-04,True,True,True,True
002134.jpg,002134,2022,11,02,2022-11-02,original_512,3.078146800000468,3.046719099999791,,,,complete,2022,11,02,2022-11-02,True,True,True,True
002141.jpg,002141,2021,04,11,2021-04-11,original_512,0.6955219999999827,0.6753736999999091,,,,complete,2021,04,11,2021-04-11,True,True,True,True
002146.jpg,002146,2022,07,26,2022-07-26,original_512,1.5955014000001029,1.573598299999503,,,,complete,2022,07,26,2022-07-26,True,True,True,True
002197.jpg,002197,2021,01,13,2021-01-13,original_512,0.907643100000314,0.88577929999974,,,,complete,2021,01,13,2021-01-13,True,True,True,True
002221.jpg,002221,2022,06,03,2022-06-03,original_512,2.685677799999212,2.65348240000003,,,,complete,2022,06,03,2022-06-03,True,True,True,True
002233.jpg,002233,2023,01,21,2023-01-21,highres_1024,3.6087429999997767,0.7590993999992861,0.5949745999996594,2.191255800000363,,complete,2023,01,21,2023-01-21,True,True,True,True
002245.jpg,002245,2021,05,21,2021-05-21,clahe,4.169935299999452,1.069487300000219,0.7979851999998573,1.3808090000002267,0.8930041000003257,complete,2021,05,21,2021-05-21,True,True,True,True
002251.jpg,002251,NONE,NONE,NONE,NONE,original_no_candidate,6.870284200000242,1.9590178999997079,1.0669078999999329,2.317658900000424,1.4941641999994317,complete,2021,05,09,2021-05-09,False,False,False,False
002258.jpg,002258,2022,01,24,2022-01-24,highres_1024,3.7005436999997983,0.8270840000004682,0.8163150999998834,2.004447600000276,,complete,2022,01,24,2022-01-24,True,True,True,True
002284.jpg,002284,2022,01,06,2022-01-06,original_512,1.4209411000001637,1.3912851000004594,,,,complete,2022,01,06,2022-01-06,True,True,True,True
002306.jpg,002306,2021,11,23,2021-11-23,original_512,0.557349300000169,0.5210127000000284,,,,complete,2021,11,23,2021-11-23,True,True,True,True
002327.jpg,002327,2022,10,23,2022-10-23,original_512,1.3753886000004059,1.3632105999995474,,,,complete,2022,10,23,2022-10-23,True,True,True,True
002370.jpg,002370,2022,05,12,2022-05-12,original_512,0.8940258000002359,0.8734669000004942,,,,complete,2022,05,12,2022-05-12,True,True,True,True
002376.jpg,002376,2019,10,28,2019-10-28,original_512,1.1509931000000506,1.1300045999996655,,,,complete,2019,10,28,2019-10-28,True,True,True,True
002387.jpg,002387,2021,01,14,2021-01-14,original_512,0.7624712000006184,0.7411295000001701,,,,complete,2021,01,14,2021-01-14,True,True,True,True
002404.jpg,002404,NONE,NONE,NONE,NONE,original_no_candidate,3.9176299999999173,0.8859023000004527,0.8230896000004577,1.365676700000222,0.815835600000355,complete,2020,11,11,2020-11-11,False,False,False,False
002428.jpg,002428,2020,12,23,2020-12-23,original_512,1.1895518999999695,1.1733466000005137,,,,complete,2020,12,23,2020-12-23,True,True,True,True
002436.jpg,002436,2021,05,03,2021-05-03,clahe,10.379484600000069,2.4909780999996656,2.5260846999999558,2.975100300000122,2.3520244000001185,complete,2021,06,03,2021-06-03,True,False,True,False
002504.jpg,002504,2022,01,06,2022-01-06,original_512,1.318467299999611,1.290837399999873,,,,complete,2022,01,06,2022-01-06,True,True,True,True
002521.jpg,002521,2023,10,02,2023-10-02,original_512,1.0267776999999114,1.0159563999995953,,,,complete,2023,10,02,2023-10-02,True,True,True,True
002522.jpg,002522,2022,09,14,2022-09-14,original_512,0.9938007000000653,0.9662127999999939,,,,complete,2022,09,14,2022-09-14,True,True,True,True
002586.jpg,002586,NONE,NONE,NONE,NONE,original_no_candidate,11.494671800000106,2.386380399999325,1.4265696000002208,5.024529199999961,2.6083975000001374,partial_none,2022,12,NONE,2022-12-NONE,False,False,True,False
002611.jpg,002611,2021,12,01,2021-12-01,original_512,1.015801300000021,0.9826258000002781,,,,complete,2021,12,01,2021-12-01,True,True,True,True
002634.jpg,002634,2022,02,03,2022-02-03,original_512,2.1291924000006475,2.1135997999999745,,,,complete,2022,02,03,2022-02-03,True,True,True,True
002651.jpg,002651,2021,08,18,2021-08-18,original_512,0.8164830000005168,0.7798972999999023,,,,complete,2021,08,18,2021-08-18,True,True,True,True
002740.jpg,002740,2021,12,18,2021-12-18,original_512,1.464125899999999,1.4255474999999933,,,,complete,2021,12,18,2021-12-18,True,True,True,True
002747.jpg,002747,2022,01,08,2022-01-08,original_512,1.9909744000005958,1.9686203999999634,,,,complete,2022,01,08,2022-01-08,True,True,True,True
002752.jpg,002752,2022,01,NONE,2022-01-NONE,original_512,0.9700956000006045,0.9332647999999608,,,,partial_none,2022,01,NONE,2022-01-NONE,True,True,True,True
002765.jpg,002765,2021,03,16,2021-03-16,highres_1024,4.725458900000376,0.9645953999997801,0.8366493000003175,2.8921853000001647,,complete,2021,03,16,2021-03-16,True,True,True,True
002790.jpg,002790,2021,12,06,2021-12-06,original_512,1.1662845000000743,1.1433128000007855,,,,complete,2021,12,06,2021-12-06,True,True,True,True
002823.jpg,002823,2021,10,07,2021-10-07,original_512,1.4532564999999522,1.4312416000002486,,,,complete,2021,10,07,2021-10-07,True,True,True,True
002831.jpg,002831,2022,05,21,2022-05-21,highres_1024,3.4897592000006625,1.092270400000416,0.8386516000000483,1.5340345999993588,,complete,2022,05,21,2022-05-21,True,True,True,True
002857.jpg,002857,2023,06,02,2023-06-02,original_512,0.8977574000000459,0.8666579999999158,,,,complete,2023,06,02,2023-06-02,True,True,True,True
002859.jpg,002859,2022,06,15,2022-06-15,original_512,0.612662000000455,0.5908882999992784,,,,complete,2022,06,15,2022-06-15,True,True,True,True
002860.jpg,002860,2022,06,15,2022-06-15,original_512,0.8453711000001931,0.8340674999999464,,,,complete,2022,06,15,2022-06-15,True,True,True,True
002870.jpg,002870,2021,02,25,2021-02-25,original_512,1.1604600000000573,1.1303383000004033,,,,complete,2021,02,25,2021-02-25,True,True,True,True
002877.jpg,002877,2022,12,04,2022-12-04,original_512,1.2686075999999957,1.2576845000003232,,,,complete,2022,12,04,2022-12-04,True,True,True,True
002917.jpg,002917,2030,04,21,2030-04-21,original_512,1.823352700000214,1.7848070000000007,,,,complete,2021,04,30,2021-04-30,False,True,False,False
002927.jpg,002927,NONE,NONE,NONE,NONE,original_no_candidate,5.916943600000195,1.0106070000001637,1.1029631000001245,2.676318899999387,1.0217924999997194,partial_none,NONE,04,08,NONE-04-08,True,False,False,False
002963.jpg,002963,2020,11,06,2020-11-06,original_512,0.9238309000002118,0.9061692999994193,,,,complete,2020,11,06,2020-11-06,True,True,True,True
002990.jpg,002990,2021,03,20,2021-03-20,rotation_270,1.8075288,1.0256061000000045,0.7615152999997008,,,complete,2021,03,20,2021-03-20,True,True,True,True
002994.jpg,002994,2022,07,13,2022-07-13,original_512,1.1742614000004323,1.1358675999999832,,,,complete,2022,07,13,2022-07-13,True,True,True,True
003010.jpg,003010,2021,12,11,2021-12-11,original_512,2.1878175000001647,2.1589287999995577,,,,complete,2021,12,11,2021-12-11,True,True,True,True
003020.jpg,003020,2021,03,23,2021-03-23,original_512,2.0192047000000457,1.990705700000035,,,,complete,2021,03,23,2021-03-23,True,True,True,True
003043.jpg,003043,2020,07,13,2020-07-13,original_512,0.8690892000004169,0.8412400999995953,,,,complete,2020,07,13,2020-07-13,True,True,True,True
003078.jpg,003078,2021,12,13,2021-12-13,original_512,1.1464962000000014,1.1245126999992863,,,,complete,2021,12,13,2021-12-13,True,True,True,True
003087.jpg,003087,2021,06,30,2021-06-30,original_512,0.6750685999995767,0.6496869000002334,,,,complete,2021,06,30,2021-06-30,True,True,True,True
003129.jpg,003129,2022,08,25,2022-08-25,original_512,0.869324699999197,0.8498279000004914,,,,complete,2022,08,25,2022-08-25,True,True,True,True
003148.jpg,003148,2022,01,14,2022-01-14,original_512,1.2724709999993138,1.2421094000001176,,,,complete,2022,01,14,2022-01-14,True,True,True,True
003206.jpg,003206,2021,04,13,2021-04-13,original_512,0.9671519000003173,0.9546363999997993,,,,complete,2021,04,13,2021-04-13,True,True,True,True
003228.jpg,003228,2022,04,26,2022-04-26,original_512,0.7543187999999645,0.733894799999689,,,,complete,2022,04,26,2022-04-26,True,True,True,True
003277.jpg,003277,NONE,NONE,NONE,NONE,original_no_candidate,6.997554799999307,1.3416380999997273,1.3821499999994558,3.0450306000002456,1.1429083999992145,partial_none,NONE,04,05,NONE-04-05,True,False,False,False
003280.jpg,003280,2023,07,31,2023-07-31,original_512,2.4723111000002973,2.449257000000216,,,,complete,2023,07,31,2023-07-31,True,True,True,True
003310.jpg,003310,2020,08,29,2020-08-29,original_512,0.9749133000004804,0.9542243000005328,,,,complete,2020,08,29,2020-08-29,True,True,True,True
003313.jpg,003313,2021,07,05,2021-07-05,highres_1024,6.656339299999672,1.7862532999997711,1.1600889000001189,3.6248470000000452,,complete,2021,07,05,2021-07-05,True,True,True,True
003338.jpg,003338,NONE,NONE,NONE,NONE,original_no_candidate,9.571426299999985,2.750343800000337,1.6975509000003512,2.8357396000001245,2.252610399999867,complete,2021,06,01,2021-06-01,False,False,False,False
