file_name,image_id,year,month,day,final_date,method,elapsed_sec,original_512_predict_sec,rotation_270_predict_sec,highres_1024_predict_sec,clahe_predict_sec,truth_group,true_year,true_month,true_day,true_final_date,year_correct,month_correct,day_correct,final_date_correct
000677.jpg,000677,2027,08,17,2027-08-17,original_512,0.5942024999967543,0.5574190000043018,,,,complete,2027,08,17,2027-08-17,True,True,True,True
000684.jpg,000684,2026,03,23,2026-03-23,original_512,0.4723816000041552,0.4217510000016773,,,,complete,2026,03,23,2026-03-23,True,True,True,True
000690.jpg,000690,2025,10,11,2025-10-11,original_512,0.9258606000075815,0.8760186999861617,,,,complete,2025,10,11,2025-10-11,True,True,True,True
000694.jpg,000694,NONE,NONE,NONE,NONE,original_no_candidate,5.158302299998468,0.8056151000055252,1.7989696000004187,1.675141599989729,0.773422499987646,complete,2026,09,01,2026-09-01,False,False,False,False
000707.jpg,000707,2026,08,19,2026-08-19,original_512,0.5123284000001149,0.4695586000016192,,,,complete,2026,08,19,2026-08-19,True,True,True,True
000726.jpg,000726,2026,08,16,2026-08-16,original_512,0.4855029999889666,0.4563391999981832,,,,complete,2026,09,16,2026-09-16,True,False,True,False
000749.jpg,000749,NONE,NONE,NONE,NONE,original_no_candidate,3.3533797999989474,0.6665606999886222,0.675877900008345,1.3640547999966657,0.5035079000081168,complete,2026,01,21,2026-01-21,False,False,False,False
000775.jpeg,000775,2025,12,17,2025-12-17,original_512,0.7077217000041855,0.5202482000022428,,,,complete,2025,12,17,2025-12-17,True,True,True,True
000778.jpeg,000778,2026,06,22,2026-06-22,original_512,0.7449509999860311,0.5520646999939345,,,,complete,2026,06,22,2026-06-22,True,True,True,True
000845.jpeg,000845,2026,06,17,2026-06-17,original_512,0.9543411999911768,0.7714086000050884,,,,complete,2026,06,17,2026-06-17,True,True,True,True
000893.jpg,000893,2022,02,07,2022-02-07,original_512,0.8076450999942608,0.797206000002916,,,,complete,2022,02,07,2022-02-07,True,True,True,True
000901.jpg,000901,2021,11,01,2021-11-01,original_512,1.3755368999991333,1.3499442999891471,,,,complete,2021,11,01,2021-11-01,True,True,True,True
000907.jpg,000907,2022,01,NONE,2022-01-NONE,original_512,0.5853301999886753,0.5610120000055758,,,,partial_none,2022,01,NONE,2022-01-NONE,True,True,True,True
000909.jpg,000909,2021,09,20,2021-09-20,original_512,0.561284199997317,0.5506926999951247,,,,complete,2021,09,20,2021-09-20,True,True,True,True
000954.jpg,000954,2021,02,05,2021-02-05,original_512,0.8324912000098266,0.8216413999907672,,,,complete,2021,02,05,2021-02-05,True,True,True,True
000978.jpg,000978,NONE,NONE,NONE,NONE,original_no_candidate,4.749961300010909,1.101239199997508,0.7360984999977518,2.098862700004247,0.7946441999956733,complete,2021,11,03,2021-11-03,False,False,False,False
001055.jpg,001055,2022,08,10,2022-08-10,original_512,0.826254899991909,0.8109347999998135,,,,complete,2022,08,10,2022-08-10,True,True,True,True
001061.jpg,001061,2022,07,04,2022-07-04,original_512,1.1064775999984704,1.0901218999933917,,,,complete,2022,07,04,2022-07-04,True,True,True,True
001084.jpg,001084,2021,07,09,2021-07-09,clahe,3.4230336000036914,0.7826270000077784,0.5156659999920521,1.3371943999954965,0.7711742999963462,complete,2021,07,09,2021-07-09,True,True,True,True
001097.jpg,001097,2021,06,11,2021-06-11,original_512,1.3615215000027092,1.3494608999899356,,,,complete,2021,06,11,2021-06-11,True,True,True,True
001104.jpg,001104,2021,08,26,2021-08-26,original_512,0.8298099000094226,0.8136750999983633,,,,complete,2021,08,26,2021-08-26,True,True,True,True
001141.jpg,001141,2022,03,14,2022-03-14,original_512,1.3756318000087049,1.3517847000039183,,,,complete,2022,03,14,2022-03-14,True,True,True,True
001184.jpg,001184,2021,10,08,2021-10-08,original_512,0.7136285999877146,0.704271599999629,,,,complete,2021,10,08,2021-10-08,True,True,True,True
001185.jpg,001185,2021,09,28,2021-09-28,original_512,0.9634709000092698,0.9398251999955392,,,,complete,2021,09,28,2021-09-28,True,True,True,True
001188.jpg,001188,2020,04,23,2020-04-23,original_512,0.9944383000110975,0.9856737999944016,,,,complete,2020,04,23,2020-04-23,True,True,True,True
001189.jpg,001189,2019,06,28,2019-06-28,original_512,1.536666999993031,1.5150275000050897,,,,complete,2019,06,28,2019-06-28,True,True,True,True
001197.jpg,001197,2021,10,10,2021-10-10,original_512,0.7350841000006767,0.719669400001294,,,,complete,2021,10,10,2021-10-10,True,True,True,True
001231.jpg,001231,2021,05,05,2021-05-05,original_512,0.5572761000075843,0.5365013999980874,,,,complete,2021,05,05,2021-05-05,True,True,True,True
001248.jpg,001248,2021,07,15,2021-07-15,clahe,5.38469599999371,0.9126136999984737,0.8773899999941932,2.3796911999961594,1.1699954999930924,complete,2021,07,15,2021-07-15,True,True,True,True
001289.jpg,001289,2024,11,21,2024-11-21,original_512,0.5536411999928532,0.5358501999871805,,,,complete,2024,11,21,2024-11-21,True,True,True,True
001290.jpg,001290,2024,11,21,2024-11-21,original_512,0.7393737999955192,0.7294366999994963,,,,complete,2024,11,21,2024-11-21,True,True,True,True
001294.jpg,001294,2021,11,NONE,2021-11-NONE,original_512,0.7401698999892687,0.7094114999927115,,,,partial_none,2021,11,NONE,2021-11-NONE,True,True,True,True
001295.jpg,001295,2021,11,NONE,2021-11-NONE,original_512,0.5581098000111524,0.5490570999972988,,,,partial_none,2021,11,NONE,2021-11-NONE,True,True,True,True
001315.jpg,001315,2021,12,09,2021-12-09,original_512,0.9250612000032561,0.9043149999924935,,,,complete,2021,12,09,2021-12-09,True,True,True,True
001317.jpg,001317,2022,12,07,2022-12-07,original_512,1.1800901000096928,1.1607105000002775,,,,complete,2022,12,07,2022-12-07,True,True,True,True
001384.jpg,001384,2018,09,NONE,2018-09-NONE,original_512,0.814426299999468,0.7966573000012431,,,,partial_none,2018,09,NONE,2018-09-NONE,True,True,True,True
001409.jpg,001409,2021,12,16,2021-12-16,original_512,1.9505823000072269,1.9379980999947293,,,,complete,2021,12,16,2021-12-16,True,True,True,True
001428.jpg,001428,2020,08,12,2020-08-12,original_512,1.7830872999911662,1.7703650000039488,,,,complete,2020,08,12,2020-08-12,True,True,True,True
001438.jpg,001438,2021,08,29,2021-08-29,original_512,0.6480806000035955,0.6378112000093097,,,,complete,2021,08,29,2021-08-29,True,True,True,True
001455.jpg,001455,2022,04,02,2022-04-02,original_512,2.0630743999936385,2.049775100007537,,,,complete,2022,04,02,2022-04-02,True,True,True,True
001471.jpg,001471,2021,12,29,2021-12-29,original_512,1.5304500999918673,1.519928900001105,,,,complete,2021,12,29,2021-12-29,True,True,True,True
001500.jpg,001500,2021,09,23,2021-09-23,original_512,0.9078250000020489,0.8951022000110243,,,,complete,2021,09,23,2021-09-23,True,True,True,True
001502.jpg,001502,2021,06,24,2021-06-24,original_512,1.3066967000049772,1.2889430999930482,,,,complete,2021,06,24,2021-06-24,True,True,True,True
001529.jpg,001529,2021,02,11,2021-02-11,original_512,0.9623088999942411,0.9484939999965718,,,,complete,2021,02,11,2021-02-11,True,True,True,True
001539.jpg,001539,NONE,NONE,NONE,NONE,original_no_candidate,5.452237699995749,1.5605670000077225,0.8062350999971386,1.7879834000050323,1.2793552999937674,complete,2022,01,18,2022-01-18,False,False,False,False
001623.jpg,001623,2022,01,14,2022-01-14,original_512,0.7132222000072943,0.7017204000003403,,,,complete,2022,01,14,2022-01-14,True,True,True,True
001646.jpg,001646,NONE,NONE,NONE,NONE,original_no_candidate,3.0439866999950027,0.6642059999867342,0.6444172999908915,1.0870119000028353,0.6344122999871615,complete,2021,10,12,2021-10-12,False,False,False,False
001657.jpg,001657,2021,01,16,2021-01-16,original_512,1.2666655000066385,1.2568752000079257,,,,complete,2021,01,16,2021-01-16,True,True,True,True
001665.jpg,001665,2021,01,28,2021-01-28,original_512,0.9614724999992177,0.9431218000099761,,,,complete,2021,01,28,2021-01-28,True,True,True,True
001705.jpg,001705,2021,06,04,2021-06-04,original_512,0.9897597999952268,0.9683197999984259,,,,complete,2021,06,04,2021-06-04,True,True,True,True
001746.jpg,001746,2021,10,12,2021-10-12,original_512,2.3152564000047278,2.290378799996688,,,,complete,2021,10,12,2021-10-12,True,True,True,True
001747.jpg,001747,2021,10,12,2021-10-12,original_512,2.5805879999970784,2.564257299993187,,,,complete,2021,10,12,2021-10-12,True,True,True,True
001800.jpg,001800,2021,01,14,2021-01-14,original_512,1.8114427999971667,1.791529599999194,,,,complete,2021,01,14,2021-01-14,True,True,True,True
001815.jpg,001815,2022,06,07,2022-06-07,original_512,0.9628280999895651,0.9522486999921966,,,,complete,2022,06,07,2022-06-07,True,True,True,True
001823.jpg,001823,2021,06,09,2021-06-09,original_512,0.6237143000034848,0.6150595000071917,,,,complete,2021,06,09,2021-06-09,True,True,True,True
001869.jpg,001869,2021,09,26,2021-09-26,original_512,0.7369075000024168,0.7130093000014313,,,,complete,2021,09,26,2021-09-26,True,True,True,True
001898.jpg,001898,2021,05,29,2021-05-29,original_512,0.6847904000023846,0.6758293999882881,,,,complete,2021,05,29,2021-05-29,True,True,True,True
001955.jpg,001955,NONE,NONE,NONE,NONE,original_no_candidate,10.068272200005595,2.245058100001188,1.665959699996165,4.004954799995176,2.0984999000065727,partial_none,2021,10,NONE,2021-10-NONE,False,False,True,False
001977.jpg,001977,2021,01,14,2021-01-14,original_512,2.104123299999628,2.0740012000023853,,,,complete,2021,01,14,2021-01-14,True,True,True,True
001980.jpg,001980,2022,10,15,2022-10-15,original_512,0.510567399993306,0.4838599999930011,,,,complete,2022,10,15,2022-10-15,True,True,True,True
001982.jpg,001982,2021,10,20,2021-10-20,original_512,0.42393090001132805,0.4018936000065878,,,,complete,2021,10,20,2021-10-20,True,True,True,True
002033.jpg,002033,2022,03,22,2022-03-22,original_512,1.0655052999936743,1.0555749000050128,,,,complete,2022,03,22,2022-03-22,True,True,True,True
002034.jpg,002034,2017,12,20,2017-12-20,original_512,0.6568584999913583,0.6455274000036297,,,,complete,2020,12,17,2020-12-17,False,True,False,False
002037.jpg,002037,2020,08,22,2020-08-22,original_512,0.4824125000013737,0.47477400000207126,,,,complete,2020,08,22,2020-08-22,True,True,True,True
002042.jpg,002042,2020,08,27,2020-08-27,original_512,1.6033772000082536,1.5916064999910304,,,,complete,2020,08,27,2020-08-27,True,True,True,True
002066.jpg,002066,2024,04,05,2024-04-05,original_512,1.2049818000086816,1.1928964999970049,,,,complete,2020,04,30,2020-04-30,False,True,False,False
002133.jpg,002133,2021,10,04,2021-10-04,original_512,0.6110381000034977,0.6021140000084415,,,,complete,2021,10,04,2021-10-04,True,True,True,True
002134.jpg,002134,2022,11,02,2022-11-02,original_512,2.016935799998464,1.9982275999936974,,,,complete,2022,11,02,2022-11-02,True,True,True,True
002141.jpg,002141,2021,04,11,2021-04-11,original_512,0.4779229999985546,0.46136669999395963,,,,complete,2021,04,11,2021-04-11,True,True,True,True
002146.jpg,002146,2022,07,26,2022-07-26,original_512,1.085569700007909,1.0668675000051735,,,,complete,2022,07,26,2022-07-26,True,True,True,True
002197.jpg,002197,2021,01,13,2021-01-13,original_512,0.6160759000049438,0.6061445999948774,,,,complete,2021,01,13,2021-01-13,True,True,True,True
002221.jpg,002221,2022,06,03,2022-06-03,original_512,1.6283781000092858,1.6101250999927288,,,,complete,2022,06,03,2022-06-03,True,True,True,True
002233.jpg,002233,2023,01,21,2023-01-21,highres_1024,2.3700744999950984,0.5374042000039481,0.4203140000026906,1.363978399996995,,complete,2023,01,21,2023-01-21,True,True,True,True
002245.jpg,002245,2021,05,21,2021-05-21,clahe,2.6988513999967836,0.6973790000047302,0.5177208000095561,0.864798199996585,0.6031389999989187,complete,2021,05,21,2021-05-21,True,True,True,True
002251.jpg,002251,2021,05,09,2021-05-09,highres_1024,3.299204399998416,1.2579028999898583,0.631660799990641,1.3934221000090474,,complete,2021,05,09,2021-05-09,True,True,True,True
002258.jpg,002258,2022,01,24,2022-01-24,original_512,0.6338525000028312,0.6139375999919139,,,,complete,2022,01,24,2022-01-24,True,True,True,True
002284.jpg,002284,2022,01,06,2022-01-06,original_512,1.1151290999987395,1.0888355999923078,,,,complete,2022,01,06,2022-01-06,True,True,True,True
002306.jpg,002306,2021,11,23,2021-11-23,original_512,0.4017011999967508,0.3780574000120396,,,,complete,2021,11,23,2021-11-23,True,True,True,True
002327.jpg,002327,2022,10,23,2022-10-23,original_512,0.8933816000062507,0.8847137999982806,,,,complete,2022,10,23,2022-10-23,True,True,True,True
002370.jpg,002370,2022,05,12,2022-05-12,original_512,0.5784506000054535,0.5608032000018284,,,,complete,2022,05,12,2022-05-12,True,True,True,True
002376.jpg,002376,2019,10,28,2019-10-28,original_512,0.7118512000015471,0.6981869000010192,,,,complete,2019,10,28,2019-10-28,True,True,True,True
002387.jpg,002387,2021,01,14,2021-01-14,original_512,0.5378373999992618,0.5277757000003476,,,,complete,2021,01,14,2021-01-14,True,True,True,True
002404.jpg,002404,NONE,NONE,NONE,NONE,original_no_candidate,2.6834161000006134,0.5482235999952536,0.498638299992308,0.9687730000005104,0.6527051000011852,complete,2020,11,11,2020-11-11,False,False,False,False
002428.jpg,002428,2020,12,23,2020-12-23,original_512,1.198251199995866,1.1836388999945484,,,,complete,2020,12,23,2020-12-23,True,True,True,True
002436.jpg,002436,2021,05,03,2021-05-03,clahe,7.880566699997871,1.8428717000060715,1.9766573000088101,2.1627890999952797,1.8784089999971911,complete,2021,06,03,2021-06-03,True,False,True,False
002504.jpg,002504,2022,01,06,2022-01-06,original_512,1.0191636000090512,0.9903977000067243,,,,complete,2022,01,06,2022-01-06,True,True,True,True
002521.jpg,002521,2023,10,02,2023-10-02,original_512,0.8216173999971943,0.810631000000285,,,,complete,2023,10,02,2023-10-02,True,True,True,True
002522.jpg,002522,2022,09,14,2022-09-14,original_512,0.8001405999966664,0.7768881999945734,,,,complete,2022,09,14,2022-09-14,True,True,True,True
002586.jpg,002586,NONE,NONE,NONE,NONE,original_no_candidate,9.045647600010852,1.8593777000060072,1.2149128000019118,4.121856699988712,1.8058811000082642,partial_none,2022,12,NONE,2022-12-NONE,False,False,True,False
002611.jpg,002611,2021,12,01,2021-12-01,original_512,0.7060339000017848,0.6848554000025615,,,,complete,2021,12,01,2021-12-01,True,True,True,True
002634.jpg,002634,2022,02,03,2022-02-03,original_512,1.4099070000083884,1.398599899999681,,,,complete,2022,02,03,2022-02-03,True,True,True,True
002651.jpg,002651,2021,08,18,2021-08-18,original_512,0.7267914999974892,0.6987493999913568,,,,complete,2021,08,18,2021-08-18,True,True,True,True
002740.jpg,002740,2021,12,18,2021-12-18,original_512,1.027624399997876,1.0015197999891825,,,,complete,2021,12,18,2021-12-18,True,True,True,True
002747.jpg,002747,2022,01,08,2022-01-08,original_512,1.5812871999951312,1.570792500002426,,,,complete,2022,01,08,2022-01-08,True,True,True,True
002752.jpg,002752,2022,01,NONE,2022-01-NONE,original_512,0.9221331000007922,0.8991487999883248,,,,partial_none,2022,01,NONE,2022-01-NONE,True,True,True,True
002765.jpg,002765,2021,03,16,2021-03-16,highres_1024,4.390650800007279,1.085576299999957,0.7618428000132553,2.519797800006927,,complete,2021,03,16,2021-03-16,True,True,True,True
002790.jpg,002790,2021,12,06,2021-12-06,original_512,0.8904382000037003,0.8800485999963712,,,,complete,2021,12,06,2021-12-06,True,True,True,True
002823.jpg,002823,2021,10,07,2021-10-07,original_512,1.1930596999882255,1.1829093999986071,,,,complete,2021,10,07,2021-10-07,True,True,True,True
002831.jpg,002831,2022,05,21,2022-05-21,highres_1024,3.5413648999965517,1.0824336000077892,1.0413492000079714,1.4061763000063365,,complete,2022,05,21,2022-05-21,True,True,True,True
002857.jpg,002857,2023,06,02,2023-06-02,original_512,0.8854904999898281,0.8697042999992846,,,,complete,2023,06,02,2023-06-02,True,True,True,True
002859.jpg,002859,2022,06,15,2022-06-15,original_512,0.5540652000054251,0.5441498000000138,,,,complete,2022,06,15,2022-06-15,True,True,True,True
002860.jpg,002860,2022,06,15,2022-06-15,original_512,0.6755506000044988,0.6668327999941539,,,,complete,2022,06,15,2022-06-15,True,True,True,True
002870.jpg,002870,2021,02,25,2021-02-25,original_512,0.9900593000056688,0.9714117999974405,,,,complete,2021,02,25,2021-02-25,True,True,True,True
002877.jpg,002877,2022,12,04,2022-12-04,original_512,1.2256259999994654,1.2156998999998905,,,,complete,2022,12,04,2022-12-04,True,True,True,True
002917.jpg,002917,2030,04,21,2030-04-21,original_512,1.443653299997095,1.4193511000048602,,,,complete,2021,04,30,2021-04-30,False,True,False,False
002927.jpg,002927,NONE,04,08,NONE-04-08,rotation_270,1.5703759000025457,0.7598049000080209,0.7619456000102218,,,partial_none,NONE,04,08,NONE-04-08,True,True,True,True
002963.jpg,002963,2020,11,06,2020-11-06,original_512,0.9191150999977253,0.903438900000765,,,,complete,2020,11,06,2020-11-06,True,True,True,True
002990.jpg,002990,2021,03,20,2021-03-20,rotation_270,1.5227008999936515,0.8422105000063311,0.6617217000020901,,,complete,2021,03,20,2021-03-20,True,True,True,True
002994.jpg,002994,2022,07,13,2022-07-13,original_512,0.9762645000009798,0.9488636000023689,,,,complete,2022,07,13,2022-07-13,True,True,True,True
003010.jpg,003010,2021,12,11,2021-12-11,original_512,1.489621000000625,1.462534100006451,,,,complete,2021,12,11,2021-12-11,True,True,True,True
003020.jpg,003020,2021,03,23,2021-03-23,original_512,1.5715266000042902,1.5560506000038004,,,,complete,2021,03,23,2021-03-23,True,True,True,True
003043.jpg,003043,2020,07,13,2020-07-13,original_512,0.8535943000024417,0.8364968999958364,,,,complete,2020,07,13,2020-07-13,True,True,True,True
003078.jpg,003078,2021,12,13,2021-12-13,original_512,0.9661103000107687,0.9561726999963867,,,,complete,2021,12,13,2021-12-13,True,True,True,True
003087.jpg,003087,2021,06,30,2021-06-30,original_512,0.5760871000093175,0.5610706000006758,,,,complete,2021,06,30,2021-06-30,True,True,True,True
003129.jpg,003129,2022,08,25,2022-08-25,original_512,0.6562917999981437,0.6472730999958003,,,,complete,2022,08,25,2022-08-25,True,True,True,True
003148.jpg,003148,2022,01,14,2022-01-14,original_512,1.14962270000251,1.1314936999988277,,,,complete,2022,01,14,2022-01-14,True,True,True,True
003206.jpg,003206,2021,04,13,2021-04-13,original_512,0.8549401000054786,0.8415135999966878,,,,complete,2021,04,13,2021-04-13,True,True,True,True
003228.jpg,003228,2022,04,26,2022-04-26,original_512,0.867142100003548,0.8589473999891197,,,,complete,2022,04,26,2022-04-26,True,True,True,True
003277.jpg,003277,NONE,04,05,NONE-04-05,highres_1024,4.448361600007047,1.1330701999977464,1.1588269000058062,2.0866228000086267,,partial_none,NONE,04,05,NONE-04-05,True,True,True,True
003280.jpg,003280,2023,07,31,2023-07-31,original_512,1.8869209999975283,1.8744547000096645,,,,complete,2023,07,31,2023-07-31,True,True,True,True
003310.jpg,003310,2020,08,29,2020-08-29,original_512,0.9642910999973537,0.9556235000054585,,,,complete,2020,08,29,2020-08-29,True,True,True,True
003313.jpg,003313,2021,07,05,2021-07-05,highres_1024,5.276732700003777,1.3741214000037871,0.9703518999886,2.860904199987999,,complete,2021,07,05,2021-07-05,True,True,True,True
003338.jpg,003338,NONE,NONE,NONE,NONE,original_no_candidate,7.633939699997427,2.0990527999965707,1.2985406999941915,2.412296599999536,1.8014877999958117,complete,2021,06,01,2021-06-01,False,False,False,False
